Date,sentiment,sentiment_final
2020-06-19,0.0974858541382514,0.1694396988593417
2020-06-20,0.08424527225308476,0.16735973548263816
2020-06-21,0.048018075625469996,0.09740809626881056
2020-06-22,0.0673855291292138,0.12240282822838203
2020-06-23,0.09900936443429155,0.18079970896696718
2020-06-24,0.10519475795368653,0.1699299936174936
2020-06-25,0.08004079899652816,0.14872096845806523
2020-06-26,0.08172739379264804,0.15966610045583557
2020-06-27,0.07590950812240956,0.13475678735491972
2020-06-28,0.07189126780762811,0.141698730751267
2020-06-29,0.09506771693369633,0.18320997104440814
2020-06-30,0.0800923849354842,0.14953957946815088
2020-07-01,0.09485333500601667,0.16414738812418456
2020-07-02,0.07846742859630791,0.14586893777518778
2020-07-03,0.07513232460301897,0.12684104212392028
2020-07-04,0.10652441048324826,0.16626825974898538
2020-07-05,0.09025215524993808,0.1477755069477008
2020-07-06,0.04671081317891214,0.09748343619946881
2020-07-07,0.06616199060116472,0.12214521341753486
2020-07-08,0.05867490861497711,0.09846593859524895
2020-07-09,0.0995775192422273,0.15940598759352437
2020-07-10,0.10266029034268831,0.16314662357162357
2020-07-11,0.055519988744160774,0.10487108985008145
2020-07-12,0.06622481110023919,0.10567019038945269
2020-07-13,0.07475186511655584,0.13263898017632775
2020-07-14,0.07684774539186304,0.13141419182395514
2020-07-15,0.07298754461912357,0.1405503393003393
2020-07-16,0.06824899205219655,0.1319781833062344
2020-07-17,0.08628109365439297,0.1546746435023874
2020-07-18,0.09089779966820782,0.16913894368641202
2020-07-19,0.06764736671308837,0.12003282752139459
2020-07-20,0.0790952552738267,0.1435432410525003
2020-07-21,0.08017123755526011,0.1523253513549942
2020-07-22,0.08393507219611784,0.1732277021919879
2020-07-23,0.07823859865453943,0.13946880629722244
2020-07-24,0.05570339597002159,0.11376045655849479
2020-07-25,0.0753526422422195,0.13345588445308756
2020-07-26,0.0598989153637914,0.10658483469145234
2020-07-27,0.06044267692590061,0.11778572939406273
2020-07-28,0.08756112471726658,0.1591519814043399
2020-07-29,0.061818558390926814,0.1190424941987442
2020-07-30,0.0903204816017316,0.16381105979941385
2020-07-31,0.06474372923283335,0.1273293341579056
2020-08-01,0.11692456455199408,0.19985943010631546
2020-08-02,0.10301922257681644,0.17549204776166985
2020-08-03,0.08761114334310212,0.1746222103619364
2020-08-04,0.14007033711851422,0.20477287863011215
2020-08-05,0.0920231972842939,0.17447962653408197
2020-08-06,0.08535610724416375,0.15675461204588562
2020-08-07,0.0983849222864278,0.16043682347952748
2020-08-08,0.1064757665945166,0.18884381245065207
2020-08-09,0.10151103545878445,0.17795761771786905
2020-08-10,0.05576017762308239,0.103005254229832
2020-08-11,0.09149312412283303,0.17236124028301447
2020-08-12,0.08037994661404554,0.17633740226182085
2020-08-13,0.12638166711104856,0.21382014610066938
2020-08-14,0.08848601319315605,0.17338475558118416
2020-08-15,0.06441258482002427,0.12410158008658008
2020-08-16,0.1111763778346543,0.2035917419097107
2020-08-17,0.08828707311207311,0.16955795498345166
2020-08-18,0.07675333174205355,0.13844746548408393
2020-08-19,0.08136957268378502,0.16273914536757003
2020-08-20,0.0948861983703305,0.1664821480497617
2020-08-21,0.05963436541804615,0.11246480994946957
2020-08-22,0.0961781488535022,0.18267393372846394
2020-08-23,0.09692653741338432,0.17792617900766794
2020-08-24,0.09721033491407798,0.17481858583313611
2020-08-25,0.07751536519347038,0.14697220232227304
2020-08-26,0.07715945074228973,0.14877148999330372
2020-08-27,0.08870441027226741,0.17868514299449553
2020-08-28,0.0723013000839656,0.13651627055327714
2020-08-29,0.07149764042807846,0.14553065817630154
2020-08-30,0.08136121770284534,0.15839471105979466
2020-08-31,0.08883153204398939,0.18591170634920637
2020-09-01,0.06348205807816973,0.143078792437721
2020-09-02,0.07639577372304256,0.14299721748159247
2020-09-03,0.04804067683396305,0.09186156448656449
2020-09-04,0.04740732705991327,0.09352465882567924
2020-09-05,0.052197585561300844,0.09698648155906221
2020-09-06,0.06006903817687269,0.10402199294043807
2020-09-07,0.04559080742515393,0.09183291209923863
2020-09-08,0.07464953851415788,0.1609978853029226
2020-09-09,0.03684274881138993,0.07662223847006457
2020-09-10,0.06186090172453809,0.14041442772395155
2020-09-11,0.0718079426886245,0.13691381072631073
2020-09-12,0.0504385828817647,0.10606937282488753
2020-09-13,0.0945467752376999,0.16937213723563416
2020-09-14,0.08104986076518611,0.14699726300269778
2020-09-15,0.07933546240465884,0.1575455991014502
2020-09-16,0.08525810015195981,0.15575999066223425
2020-09-17,0.08406484467072955,0.16641408026654625
2020-09-18,0.06774066126747788,0.1331772184102116
2020-09-19,0.08419955568187892,0.16133721314527766
2020-09-20,0.09658350399759334,0.1756612478956229
2020-09-21,0.08591122693096377,0.16108355049555706
2020-09-22,0.08708479694908265,0.15909722519543948
2020-09-23,0.0642549827619237,0.10888718635703239
2020-09-24,0.04666091407627866,0.09809009674429382
2020-09-25,0.0816989984328694,0.16165972030333733
2020-09-26,0.06960612448518293,0.1401926169208614
2020-09-27,0.0776480187108331,0.12458778143433107
2020-09-28,0.08214244396510832,0.13801840875532737
2020-09-29,0.08641389085885673,0.15629179025706802
2020-09-30,0.08787072007735273,0.1594690845848253
2020-10-01,0.07891483636828024,0.13810096364449043
2020-10-02,0.09240416417873314,0.1654148618014359
2020-10-03,0.07535556996094539,0.14337131167894157
2020-10-04,0.05115815686838414,0.09885968151593151
2020-10-05,0.10088131397855644,0.17549767047157155
2020-10-06,0.121539435211681,0.22408833367153683
2020-10-07,0.09335589921774132,0.15931994776680405
2020-10-08,0.09476088635495852,0.15235037529996093
2020-10-09,0.07768255821423631,0.14634391611972258
2020-10-10,0.10714527117428141,0.19869344591180033
2020-10-11,0.1202433941218424,0.20273595520543194
2020-10-12,0.11643218949447322,0.20899939604908546
2020-10-13,0.10656223900056742,0.18908299725100683
2020-10-14,0.13922331790549874,0.18803149257351845
2020-10-15,0.11594909185298971,0.2142370637548618
2020-10-16,0.09867790215770013,0.18432287384174176
2020-10-17,0.0885568248849499,0.22027579971382494
2020-10-18,0.109276702085793,0.2782508617925285
2020-10-19,0.0896708092225769,0.19582522308165692
2020-10-20,0.10626194629158547,0.19695685586529538
2020-10-21,0.0755951434231821,0.15035957098457098
2020-10-22,0.08439415366941963,0.17245761836794446
2020-10-23,0.14676502090694798,0.23224354956703858
2020-10-24,0.13153229968334135,0.20813902367473797
2020-10-25,0.08663955154380686,0.15762808732486153
2020-10-26,0.06722020686957443,0.13444041373914886
2020-10-27,0.0956883669949872,0.1727205114940964
2020-10-28,0.10262899686520377,0.17715719696969698
2020-10-29,0.07327890725522046,0.12255265523717905
2020-10-30,0.09267336283245374,0.16885882675606603
2020-10-31,0.08426062085426346,0.15135704116413992
2020-11-01,0.08988988717221476,0.16292542049963926
2020-11-02,0.0888800329648074,0.1603215784491779
2020-11-03,0.09858030392405392,0.19986143809260248
2020-11-04,0.09700703882442828,0.18282095778449944
2020-11-05,0.059363286504924735,0.13176850716623445
2020-11-06,0.0699483084951835,0.13444609944528776
2020-11-07,0.07321613772230655,0.1355202549186924
2020-11-08,0.11250614186374655,0.18859411063865028
2020-11-09,0.09966075710859884,0.17102278071722515
2020-11-10,0.07368261799994633,0.14072172126219257
2020-11-11,0.09028628950094596,0.18375167370262943
2020-11-12,0.10538407293313436,0.21005124741094128
2020-11-13,0.07674812939585667,0.1513790690152759
2020-11-14,0.05049688448524656,0.10169511458834375
2020-11-15,0.10106522644022645,0.1817902815214136
2020-11-16,0.08238379767416226,0.14646008475406624
2020-11-17,0.06818198331402557,0.1844160310588882
2020-11-18,0.06958073807955589,0.13867827658911488
2020-11-19,0.04087402730332152,0.07838854551321936
2020-11-20,0.08429295118662002,0.16071856026248882
2020-11-21,0.09824591650633317,0.17574424816039724
2020-11-22,0.06821943822461064,0.13367322354822356
2020-11-23,0.06402753870423361,0.1259208261183261
2020-11-24,0.08032013036943833,0.1623252984389348
2020-11-25,0.05443472380446065,0.11161076463504521
2020-11-26,0.09303192643882299,0.17075480169151055
2020-11-27,0.10718706315431498,0.19163747654862373
2020-11-28,0.07075353459935342,0.13272068254911393
2020-11-29,0.0633154600744807,0.11886967020434763
2020-11-30,0.07839242041254028,0.14864017376923222
2020-12-01,0.06723370178316222,0.12216319670404639
2020-12-02,0.09062683891937733,0.16710518399902063
2020-12-03,0.07115262130390222,0.15731399866409632
2020-12-04,0.07540333964382408,0.15028665625562176
2020-12-05,0.09883217717853135,0.18850110614183463
2020-12-06,0.07785493357318754,0.1442606122091416
2020-12-07,0.07153996537650384,0.14744212376377008
2020-12-08,0.09596224617249963,0.17614122817189076
2020-12-09,0.08193473225007317,0.1594104314525233
2020-12-10,0.0765953168549487,0.15112049001111502
2020-12-11,0.07210289188746635,0.13646319135748666
2020-12-12,0.08897881787666734,0.20183000152512348
2020-12-13,0.08280279458554297,0.1595333842348128
2020-12-14,0.06600607626853179,0.11592317144660895
2020-12-15,0.054824313679152394,0.11857351563165518
2020-12-16,0.08249163756970775,0.14974596628895992
2020-12-17,0.0802486627357317,0.15724400130650132
2020-12-18,0.08519386587076899,0.1538814202290765
2020-12-19,0.060589559640696004,0.10763114321266495
2020-12-20,0.08687730966712132,0.16689588436052252
2020-12-21,0.05494505328763008,0.09305722897847175
2020-12-22,0.0674459595959596,0.12867979133439658
2020-12-23,0.08199951732764234,0.15863958907831457
2020-12-24,0.09303680836201557,0.16521081727315493
2020-12-25,0.09819197158205778,0.18490695947270622
2020-12-26,0.07019737771746701,0.19602286607896446
2020-12-27,0.0733191391941392,0.1471303531479706
2020-12-28,0.09098813470162267,0.15130026970384114
2020-12-29,0.06525199964594638,0.11809410978867597
2020-12-30,0.09907668208228554,0.17204932816684315
2020-12-31,0.07669941137716828,0.13748007699681106
2021-01-01,0.12684499000188432,0.21122685030356703
